origin,destination,bucket,day_type,flow_veh_per_hour
Z02,Z05,07:00,weekend,33.66
Z02,Z05,07:30,weekend,33.55
Z02,Z05,08:00,weekend,34.38
Z02,Z05,08:30,weekend,34.38
Z02,Z05,09:00,weekend,36.25
Z02,Z05,09:30,weekend,36.78
Z02,Z05,10:00,weekend,35.59
Z02,Z05,10:30,weekend,35.4
Z02,Z05,11:00,weekend,37.7
Z02,Z05,11:30,weekend,40.91
Z02,Z05,12:00,weekend,34.38
Z02,Z05,12:30,weekend,35.19
Z02,Z05,13:00,weekend,34.67
Z02,Z05,13:30,weekend,34.29
Z02,Z05,14:00,weekend,35.23
Z02,Z05,14:30,weekend,36.65
Z02,Z05,15:00,weekend,35.23
Z02,Z05,15:30,weekend,34.15
Z02,Z05,16:00,weekend,34.68
Z02,Z05,16:30,weekend,34.26
Z02,Z05,19:00,weekend,34.38
Z02,Z05,21:30,weekend,34.38
Z02,Z06,06:00,weekday,24.84
Z02,Z06,06:30,weekday,22.67
Z02,Z06,07:00,weekday,22.44
Z02,Z06,07:30,weekday,22.46
Z02,Z06,08:00,weekday,21.29
Z02,Z06,08:30,weekday,21.8
Z02,Z06,09:00,weekday,22.41
Z02,Z06,09:30,weekday,22.08
Z02,Z06,10:00,weekday,21.04
Z02,Z06,10:30,weekday,20.26
Z02,Z06,11:00,weekday,22.43
Z02,Z06,11:30,weekday,22.15
Z02,Z06,12:00,weekday,22.06
Z02,Z06,12:30,weekday,22.48
Z02,Z06,13:00,weekday,22.88
Z02,Z06,13:30,weekday,23.37
Z02,Z06,14:00,weekday,24.3
Z02,Z06,14:30,weekday,23.83
Z02,Z06,15:00,weekday,22.33
Z02,Z06,15:30,weekday,20.5
Z02,Z06,16:00,weekday,21.76
Z02,Z06,16:30,weekday,19.16
Z02,Z06,19:00,weekday,20.38
Z02,Z06,21:30,weekday,18.17
Z02,Z06,06:00,weekend,12.87
Z02,Z06,06:30,weekend,12.87
Z02,Z06,07:00,weekend,12.6
Z02,Z06,07:30,weekend,12.56
Z02,Z06,08:00,weekend,12.87
Z02,Z06,08:30,weekend,12.87
Z02,Z06,09:00,weekend,13.57
Z02,Z06,09:30,weekend,13.77
Z02,Z06,10:00,weekend,13.32
Z02,Z06,10:30,weekend,13.25
Z02,Z06,11:00,weekend,14.11
Z02,Z06,11:30,weekend,15.31
Z02,Z06,12:00,weekend,12.87
Z02,Z06,12:30,weekend,13.17
Z02,Z06,13:00,weekend,12.98
Z02,Z06,13:30,weekend,12.84
Z02,Z06,14:00,weekend,13.19
Z02,Z06,14:30,weekend,13.72
Z02,Z06,15:00,weekend,13.19
Z02,Z06,15:30,weekend,12.79
Z02,Z06,16:00,weekend,12.98
Z02,Z06,16:30,weekend,12.83
Z02,Z06,19:00,weekend,12.87
Z02,Z06,21:30,weekend,12.87
Z02,Z07,06:00,weekday,43.2
Z02,Z07,06:30,weekday,39.44
Z02,Z07,07:00,weekday,39.04
Z02,Z07,07:30,weekday,39.08
Z02,Z07,08:00,weekday,37.04
Z02,Z07,08:30,weekday,37.93
Z02,Z07,09:00,weekday,38.98
Z02,Z07,09:30,weekday,38.42
Z02,Z07,10:00,weekday,36.61
Z02,Z07,10:30,weekday,35.25
Z02,Z07,11:00,weekday,39.02
Z02,Z07,11:30,weekday,38.53
Z02,Z07,12:00,weekday,38.38
Z02,Z07,12:30,weekday,39.11
Z02,Z07,13:00,weekday,39.8
Z02,Z07,13:30,weekday,40.65
Z02,Z07,14:00,weekday,42.27
Z02,Z07,14:30,weekday,41.46
Z02,Z07,15:00,weekday,38.85
Z02,Z07,15:30,weekday,35.67
Z02,Z07,16:00,weekday,37.85
Z02,Z07,16:30,weekday,33.34
Z02,Z07,19:00,weekday,35.45
Z02,Z07,21:30,weekday,31.61
Z02,Z07,06:00,weekend,22.39
Z02,Z07,06:30,weekend,22.39
Z02,Z07,07:00,weekend,21.92
Z02,Z07,07:30,weekend,21.85
Z02,Z07,08:00,weekend,22.39
Z02,Z07,08:30,weekend,22.39
Z02,Z07,09:00,weekend,23.6
Z02,Z07,09:30,weekend,23.95
Z02,Z07,10:00,weekend,23.18
Z02,Z07,10:30,weekend,23.06
Z02,Z07,11:00,weekend,24.55
Z02,Z07,11:30,weekend,26.64
Z02,Z07,12:00,weekend,22.39
Z02,Z07,12:30,weekend,22.91
Z02,Z07,13:00,weekend,22.58
Z02,Z07,13:30,weekend,22.33
Z02,Z07,14:00,weekend,22.94
Z02,Z07,14:30,weekend,23.87
Z02,Z07,15:00,weekend,22.94
Z02,Z07,15:30,weekend,22.24
Z02,Z07,16:00,weekend,22.59
Z02,Z07,16:30,weekend,22.31
Z02,Z07,19:00,weekend,22.39
Z02,Z07,21:30,weekend,22.39
Z02,Z08,06:00,weekday,42.48
Z02,Z08,06:30,weekday,38.78
Z02,Z08,07:00,weekday,38.38
Z02,Z08,07:30,weekday,38.42
Z02,Z08,08:00,weekday,36.42
Z02,Z08,08:30,weekday,37.29
Z02,Z08,09:00,weekday,38.33
Z02,Z08,09:30,weekday,37.77
Z02,Z08,10:00,weekday,35.99
Z02,Z08,10:30,weekday,34.66
Z02,Z08,11:00,weekday,38.37
Z02,Z08,11:30,weekday,37.88
Z02,Z08,12:00,weekday,37.74
Z02,Z08,12:30,weekday,38.46
Z02,Z08,13:00,weekday,39.13
Z02,Z08,13:30,weekday,39.97
Z02,Z08,14:00,weekday,41.56
Z02,Z08,14:30,weekday,40.76
Z02,Z08,15:00,weekday,38.2
Z02,Z08,15:30,weekday,35.07
Z02,Z08,16:00,weekday,37.22
Z02,Z08,16:30,weekday,32.78
Z02,Z08,19:00,weekday,34.85
Z02,Z08,21:30,weekday,31.08
Z02,Z08,06:00,weekend,22.01
Z02,Z08,06:30,weekend,22.01
Z02,Z08,07:00,weekend,21.55
Z02,Z08,07:30,weekend,21.48
Z02,Z08,08:00,weekend,22.01
Z02,Z08,08:30,weekend,22.01
Z02,Z08,09:00,weekend,23.21
Z02,Z08,09:30,weekend,23.55
Z02,Z08,10:00,weekend,22.79
Z02,Z08,10:30,weekend,22.67
Z02,Z08,11:00,weekend,24.14
Z02,Z08,11:30,weekend,26.2
Z02,Z08,12:00,weekend,22.01
Z02,Z08,12:30,weekend,22.53
Z02,Z08,13:00,weekend,22.2
Z02,Z08,13:30,weekend,21.96
Z02,Z08,14:00,weekend,22.56
Z02,Z08,14:30,weekend,23.47
Z02,Z08,15:00,weekend,22.56
Z02,Z08,15:30,weekend,21.87
Z02,Z08,16:00,weekend,22.21
Z02,Z08,16:30,weekend,21.94
Z02,Z08,19:00,weekend,22.01
Z02,Z08,21:30,weekend,22.01
Z02,Z09,06:00,weekday,9.18
Z02,Z09,06:30,weekday,8.38
Z02,Z09,07:00,weekday,8.29
Z02,Z09,07:30,weekday,8.3
Z02,Z09,08:00,weekday,7.87
Z02,Z09,08:30,weekday,8.06
Z02,Z09,09:00,weekday,8.28
Z02,Z09,09:30,weekday,8.16
Z02,Z09,10:00,weekday,7.78
Z02,Z09,10:30,weekday,7.49
Z02,Z09,11:00,weekday,8.29
Z02,Z09,11:30,weekday,8.18
Z02,Z09,12:00,weekday,8.15
Z02,Z09,12:30,weekday,8.31
Z02,Z09,13:00,weekday,8.46
Z02,Z09,13:30,weekday,8.64
Z02,Z09,14:00,weekday,8.98
Z02,Z09,14:30,weekday,8.81
Z02,Z09,15:00,weekday,8.25
Z02,Z09,15:30,weekday,7.58
Z02,Z09,16:00,weekday,8.04
Z02,Z09,16:30,weekday,7.08
Z02,Z09,19:00,weekday,7.53
Z02,Z09,21:30,weekday,6.71
Z02,Z09,06:00,weekend,4.76
Z02,Z09,06:30,weekend,4.76
Z02,Z09,07:00,weekend,4.66
Z02,Z09,07:30,weekend,4.64
Z02,Z09,08:00,weekend,4.76
Z02,Z09,08:30,weekend,4.76
Z02,Z09,09:00,weekend,5.01
Z02,Z09,09:30,weekend,5.09
Z02,Z09,10:00,weekend,4.92
Z02,Z09,10:30,weekend,4.9
Z02,Z09,11:00,weekend,5.22
Z02,Z09,11:30,weekend,5.66
Z02,Z09,12:00,weekend,4.76
Z02,Z09,12:30,weekend,4.87
Z02,Z09,13:00,weekend,4.8
Z02,Z09,13:30,weekend,4.74
Z02,Z09,14:00,weekend,4.87
Z02,Z09,14:30,weekend,5.07
Z02,Z09,15:00,weekend,4.87
Z02,Z09,15:30,weekend,4.73
Z02,Z09,16:00,weekend,4.8
Z02,Z09,16:30,weekend,4.74
Z02,Z09,19:00,weekend,4.76
Z02,Z09,21:30,weekend,4.76
Z02,Z10,06:00,weekday,15.91
Z02,Z10,06:30,weekday,14.53
Z02,Z10,07:00,weekday,14.38
Z02,Z10,07:30,weekday,14.39
Z02,Z10,08:00,weekday,13.64
Z02,Z10,08:30,weekday,13.97
Z02,Z10,09:00,weekday,14.36
Z02,Z10,09:30,weekday,14.15
Z02,Z10,10:00,weekday,13.48
Z02,Z10,10:30,weekday,12.98
Z02,Z10,11:00,weekday,14.37
Z02,Z10,11:30,weekday,14.19
Z02,Z10,12:00,weekday,14.14
Z02,Z10,12:30,weekday,14.41
Z02,Z10,13:00,weekday,14.66
Z02,Z10,13:30,weekday,14.97
Z02,Z10,14:00,weekday,15.57
Z02,Z10,14:30,weekday,15.27
Z02,Z10,15:00,weekday,14.31
Z02,Z10,15:30,weekday,13.14
Z02,Z10,16:00,weekday,13.94
Z02,Z10,16:30,weekday,12.28
Z02,Z10,19:00,weekday,13.06
Z02,Z10,21:30,weekday,11.64
Z02,Z10,06:00,weekend,8.25
Z02,Z10,06:30,weekend,8.25
Z02,Z10,07:00,weekend,8.07
Z02,Z10,07:30,weekend,8.05
Z02,Z10,08:00,weekend,8.25
Z02,Z10,08:30,weekend,8.25
Z02,Z10,09:00,weekend,8.69
Z02,Z10,09:30,weekend,8.82
Z02,Z10,10:00,weekend,8.54
Z02,Z10,10:30,weekend,8.49
Z02,Z10,11:00,weekend,9.04
Z02,Z10,11:30,weekend,9.81
Z02,Z10,12:00,weekend,8.25
Z02,Z10,12:30,weekend,8.44
Z02,Z10,13:00,weekend,8.32
Z02,Z10,13:30,weekend,8.23
Z02,Z10,14:00,weekend,8.45
Z02,Z10,14:30,weekend,8.79
Z02,Z10,15:00,weekend,8.45
Z02,Z10,15:30,weekend,8.19
Z02,Z10,16:00,weekend,8.32
Z02,Z10,16:30,weekend,8.22
Z02,Z10,19:00,weekend,8.25
Z02,Z10,21:30,weekend,8.25
Z02,Z11,06:00,weekday,67.89
Z02,Z11,06:30,weekday,61.98
Z02,Z11,07:00,weekday,61.34
Z02,Z11,07:30,weekday,61.4
Z02,Z11,08:00,weekday,58.21
Z02,Z11,08:30,weekday,59.6
Z02,Z11,09:00,weekday,61.26
Z02,Z11,09:30,weekday,60.36
Z02,Z11,10:00,weekday,57.52
Z02,Z11,10:30,weekday,55.39
Z02,Z11,11:00,weekday,61.32
Z02,Z11,11:30,weekday,60.54
Z02,Z11,12:00,weekday,60.31
Z02,Z11,12:30,weekday,61.46
Z02,Z11,13:00,weekday,62.54
Z02,Z11,13:30,weekday,63.87
Z02,Z11,14:00,weekday,66.42
Z02,Z11,14:30,weekday,65.14
Z02,Z11,15:00,weekday,61.04
Z02,Z11,15:30,weekday,56.04
Z02,Z11,16:00,weekday,59.48
Z02,Z11,16:30,weekday,52.38
Z02,Z11,19:00,weekday,55.7
Z02,Z11,21:30,weekday,49.66
Z02,Z11,06:00,weekend,35.18
Z02,Z11,06:30,weekend,35.18
Z02,Z11,07:00,weekend,34.44
Z02,Z11,07:30,weekend,34.33
Z02,Z11,08:00,weekend,35.18
Z02,Z11,08:30,weekend,35.18
Z02,Z11,09:00,weekend,37.09
Z02,Z11,09:30,weekend,37.64
Z02,Z11,10:00,weekend,36.42
Z02,Z11,10:30,weekend,36.23
Z02,Z11,11:00,weekend,38.58
Z02,Z11,11:30,weekend,41.86
Z02,Z11,12:00,weekend,35.18
Z02,Z11,12:30,weekend,36.0
Z02,Z11,13:00,weekend,35.48
Z02,Z11,13:30,weekend,35.09
Z02,Z11,14:00,weekend,36.05
Z02,Z11,14:30,weekend,37.5
Z02,Z11,15:00,weekend,36.05
Z02,Z11,15:30,weekend,34.95
Z02,Z11,16:00,weekend,35.49
Z02,Z11,16:30,weekend,35.06
Z02,Z11,19:00,weekend,35.18
Z02,Z11,21:30,weekend,35.18
Z02,Z12,06:00,weekday,32.06
Z02,Z12,06:30,weekday,29.27
Z02,Z12,07:00,weekday,28.96
Z02,Z12,07:30,weekday,28.99
Z02,Z12,08:00,weekday,27.49
Z02,Z12,08:30,weekday,28.14
Z02,Z12,09:00,weekday,28.93
Z02,Z12,09:30,weekday,28.5
Z02,Z12,10:00,weekday,27.16
Z02,Z12,10:30,weekday,26.15
Z02,Z12,11:00,weekday,28.95
Z02,Z12,11:30,weekday,28.59
Z02,Z12,12:00,weekday,28.48
Z02,Z12,12:30,weekday,29.02
Z02,Z12,13:00,weekday,29.53
Z02,Z12,13:30,weekday,30.16
Z02,Z12,14:00,weekday,31.36
Z02,Z12,14:30,weekday,30.76
Z02,Z12,15:00,weekday,28.83
Z02,Z12,15:30,weekday,26.46
Z02,Z12,16:00,weekday,28.09
Z02,Z12,16:30,weekday,24.74
Z02,Z12,19:00,weekday,26.3
Z02,Z12,21:30,weekday,23.45
Z02,Z12,06:00,weekend,16.61
Z02,Z12,06:30,weekend,16.61
Z02,Z12,07:00,weekend,16.26
Z02,Z12,07:30,weekend,16.21
Z02,Z12,08:00,weekend,16.61
Z02,Z12,08:30,weekend,16.61
Z02,Z12,09:00,weekend,17.51
Z02,Z12,09:30,weekend,17.77
Z02,Z12,10:00,weekend,17.2
Z02,Z12,10:30,weekend,17.11
Z02,Z12,11:00,weekend,18.22
Z02,Z12,11:30,weekend,19.77
Z02,Z12,12:00,weekend,16.61
Z02,Z12,12:30,weekend,17.0
Z02,Z12,13:00,weekend,16.75
Z02,Z12,13:30,weekend,16.57
Z02,Z12,14:00,weekend,17.02
Z02,Z12,14:30,weekend,17.71
Z02,Z12,15:00,weekend,17.02
Z02,Z12,15:30,weekend,16.5
Z02,Z12,16:00,weekend,16.76
Z02,Z12,16:30,weekend,16.56
Z02,Z12,19:00,weekend,16.61
Z02,Z12,21:30,weekend,16.61
Z03,Z01,06:00,weekday,401.25
Z03,Z01,06:30,weekday,366.32
Z03,Z01,07:00,weekday,362.55
Z03,Z01,07:30,weekday,362.91
Z03,Z01,08:00,weekday,344.03
Z03,Z01,08:30,weekday,352.26
Z03,Z01,09:00,weekday,362.06
Z03,Z01,09:30,weekday,356.79
Z03,Z01,10:00,weekday,339.97
Z03,Z01,10:30,weekday,327.38
Z03,Z01,11:00,weekday,362.41
Z03,Z01,11:30,weekday,357.81
Z03,Z01,12:00,weekday,356.47
Z03,Z01,12:30,weekday,363.24
Z03,Z01,13:00,weekday,369.63
Z03,Z01,13:30,weekday,377.52
Z03,Z01,14:00,weekday,392.55
Z03,Z01,14:30,weekday,385.02
Z03,Z01,15:00,weekday,360.81
Z03,Z01,15:30,weekday,331.24
Z03,Z01,16:00,weekday,351.55
Z03,Z01,16:30,weekday,309.62
Z03,Z01,19:00,weekday,329.21
Z03,Z01,21:30,weekday,293.54
Z03,Z01,06:00,weekend,207.92
Z03,Z01,06:30,weekend,207.92
Z03,Z01,07:00,weekend,203.56
Z03,Z01,07:30,weekend,202.89
Z03,Z01,08:00,weekend,207.92
Z03,Z01,08:30,weekend,207.92
Z03,Z01,09:00,weekend,219.22
Z03,Z01,09:30,weekend,222.47
Z03,Z01,10:00,weekend,215.26
Z03,Z01,10:30,weekend,214.12
Z03,Z01,11:00,weekend,228.03
Z03,Z01,11:30,weekend,247.43
Z03,Z01,12:00,weekend,207.92
Z03,Z01,12:30,weekend,212.8
Z03,Z01,13:00,weekend,209.69
Z03,Z01,13:30,weekend,207.41
Z03,Z01,14:00,weekend,213.08
Z03,Z01,14:30,weekend,221.64
Z03,Z01,15:00,weekend,213.05
Z03,Z01,15:30,weekend,206.56
Z03,Z01,16:00,weekend,209.77
Z03,Z01,16:30,weekend,207.22
Z03,Z01,19:00,weekend,207.92
Z03,Z01,21:30,weekend,207.92
Z03,Z02,06:00,weekday,48.55
Z03,Z02,06:30,weekday,44.32
Z03,Z02,07:00,weekday,43.86
Z03,Z02,07:30,weekday,43.91
Z03,Z02,08:00,weekday,41.62
Z03,Z02,08:30,weekday,42.62
Z03,Z02,09:00,weekday,43.8
Z03,Z02,09:30,weekday,43.17
Z03,Z02,10:00,weekday,41.13
Z03,Z02,10:30,weekday,39.61
Z03,Z02,11:00,weekday,43.85
Z03,Z02,11:30,weekday,43.29
Z03,Z02,12:00,weekday,43.13
Z03,Z02,12:30,weekday,43.95
Z03,Z02,13:00,weekday,44.72
Z03,Z02,13:30,weekday,45.67
Z03,Z02,14:00,weekday,47.49
Z03,Z02,14:30,weekday,46.58
Z03,Z02,15:00,weekday,43.65
Z03,Z02,15:30,weekday,40.07
Z03,Z02,16:00,weekday,42.53
Z03,Z02,16:30,weekday,37.46
Z03,Z02,19:00,weekday,39.83
Z03,Z02,21:30,weekday,35.51
Z03,Z02,06:00,weekend,25.16
Z03,Z02,06:30,weekend,25.16
Z03,Z02,07:00,weekend,24.63
Z03,Z02,07:30,weekend,24.55
Z03,Z02,08:00,weekend,25.16
Z03,Z02,08:30,weekend,25.16
Z03,Z02,09:00,weekend,26.52
Z03,Z02,09:30,weekend,26.92
Z03,Z02,10:00,weekend,26.04
Z03,Z02,10:30,weekend,25.91
Z03,Z02,11:00,weekend,27.59
Z03,Z02,11:30,weekend,29.93
Z03,Z02,12:00,weekend,25.16
Z03,Z02,12:30,weekend,25.75
Z03,Z02,13:00,weekend,25.37
Z03,Z02,13:30,weekend,25.09
Z03,Z02,14:00,weekend,25.78
Z03,Z02,14:30,weekend,26.81
Z03,Z02,15:00,weekend,25.78
Z03,Z02,15:30,weekend,24.99
Z03,Z02,16:00,weekend,25.38
Z03,Z02,16:30,weekend,25.07
Z03,Z02,19:00,weekend,25.16
Z03,Z02,21:30,weekend,25.16
Z03,Z04,06:00,weekday,85.34
Z03,Z04,06:30,weekday,77.91
Z03,Z04,07:00,weekday,77.1
Z03,Z04,07:30,weekday,77.18
Z03,Z04,08:00,weekday,73.17
Z03,Z04,08:30,weekday,74.92
Z03,Z04,09:00,weekday,77.0
Z03,Z04,09:30,weekday,75.88
Z03,Z04,10:00,weekday,72.3
Z03,Z04,10:30,weekday,69.62
Z03,Z04,11:00,weekday,77.07
Z03,Z04,11:30,weekday,76.1
Z03,Z04,12:00,weekday,75.81
Z03,Z04,12:30,weekday,77.25
Z03,Z04,13:00,weekday,78.61
Z03,Z04,13:30,weekday,80.29
Z03,Z04,14:00,weekday,83.48
Z03,Z04,14:30,weekday,81.88
Z03,Z04,15:00,weekday,76.73
Z03,Z04,15:30,weekday,70.45
Z03,Z04,16:00,weekday,74.77
Z03,Z04,16:30,weekday,65.85
Z03,Z04,19:00,weekday,70.01
Z03,Z04,21:30,weekday,62.43
Z03,Z04,06:00,weekend,44.22
Z03,Z04,06:30,weekend,44.22
Z03,Z04,07:00,weekend,43.29
Z03,Z04,07:30,weekend,43.15
Z03,Z04,08:00,weekend,44.22
Z03,Z04,08:30,weekend,44.22
Z03,Z04,09:00,weekend,46.62
Z03,Z04,09:30,weekend,47.31
Z03,Z04,10:00,weekend,45.78
Z03,Z04,10:30,weekend,45.54
Z03,Z04,11:00,weekend,48.5
Z03,Z04,11:30,weekend,52.62
Z03,Z04,12:00,weekend,44.22
Z03,Z04,12:30,weekend,45.26
Z03,Z04,13:00,weekend,44.59
Z03,Z04,13:30,weekend,44.11
Z03,Z04,14:00,weekend,45.32
Z03,Z04,14:30,weekend,47.14
Z03,Z04,15:00,weekend,45.31
Z03,Z04,15:30,weekend,43.93
Z03,Z04,16:00,weekend,44.61
Z03,Z04,16:30,weekend,44.07
Z03,Z04,19:00,weekend,44.22
Z03,Z04,21:30,weekend,44.22
Z03,Z05,06:00,weekday,22.27
Z03,Z05,06:30,weekday,20.33
Z03,Z05,07:00,weekday,20.12
Z03,Z05,07:30,weekday,20.14
Z03,Z05,08:00,weekday,19.09
Z03,Z05,08:30,weekday,19.55
Z03,Z05,09:00,weekday,20.09
Z03,Z05,09:30,weekday,19.8
Z03,Z05,10:00,weekday,18.87
Z03,Z05,10:30,weekday,18.17
Z03,Z05,11:00,weekday,20.11
Z03,Z05,11:30,weekday,19.86
Z03,Z05,12:00,weekday,19.78
Z03,Z05,12:30,weekday,20.16
Z03,Z05,13:00,weekday,20.51
Z03,Z05,13:30,weekday,20.95
Z03,Z05,14:00,weekday,21.79
Z03,Z05,14:30,weekday,21.37
Z03,Z05,15:00,weekday,20.03
Z03,Z05,15:30,weekday,18.38
Z03,Z05,16:00,weekday,19.51
Z03,Z05,16:30,weekday,17.18
Z03,Z05,19:00,weekday,18.27
Z03,Z05,21:30,weekday,16.29
Z03,Z05,06:00,weekend,11.54
Z03,Z05,06:30,weekend,11.54
Z03,Z05,07:00,weekend,11.3
Z03,Z05,07:30,weekend,11.26
Z03,Z05,08:00,weekend,11.54
Z03,Z05,08:30,weekend,11.54
Z03,Z05,09:00,weekend,12.17
Z03,Z05,09:30,weekend,12.35
Z03,Z05,10:00,weekend,11.95
Z03,Z05,10:30,weekend,11.88
Z03,Z05,11:00,weekend,12.66
Z03,Z05,11:30,weekend,13.73
Z03,Z05,12:00,weekend,11.54
Z03,Z05,12:30,weekend,11.81
Z03,Z05,13:00,weekend,11.64
Z03,Z05,13:30,weekend,11.51
Z03,Z05,14:00,weekend,11.83
Z03,Z05,14:30,weekend,12.3
Z03,Z05,15:00,weekend,11.82
Z03,Z05,15:30,weekend,11.46
Z03,Z05,16:00,weekend,11.64
Z03,Z05,16:30,weekend,11.5
Z03,Z05,19:00,weekend,11.54
Z03,Z05,21:30,weekend,11.54
Z03,Z06,06:00,weekday,58.5
Z03,Z06,06:30,weekday,53.41
Z03,Z06,07:00,weekday,52.86
Z03,Z06,07:30,weekday,52.91
Z03,Z06,08:00,weekday,50.16
Z03,Z06,08:30,weekday,51.36
Z03,Z06,09:00,weekday,52.79
Z03,Z06,09:30,weekday,52.02
Z03,Z06,10:00,weekday,49.57
Z03,Z06,10:30,weekday,47.73
Z03,Z06,11:00,weekday,52.84
Z03,Z06,11:30,weekday,52.17
Z03,Z06,12:00,weekday,51.97
Z03,Z06,12:30,weekday,52.96
Z03,Z06,13:00,weekday,53.89
Z03,Z06,13:30,weekday,55.04
Z03,Z06,14:00,weekday,57.23
Z03,Z06,14:30,weekday,56.13
Z03,Z06,15:00,weekday,52.6
Z03,Z06,15:30,weekday,48.29
Z03,Z06,16:00,weekday,51.25
Z03,Z06,16:30,weekday,45.14
Z03,Z06,19:00,weekday,48.0
Z03,Z06,21:30,weekday,42.8
Z03,Z06,06:00,weekend,30.31
Z03,Z06,06:30,weekend,30.31
Z03,Z06,07:00,weekend,29.68
Z03,Z06,07:30,weekend,29.58
Z03,Z06,08:00,weekend,30.31
Z03,Z06,08:30,weekend,30.31
Z03,Z06,09:00,weekend,31.96
Z03,Z06,09:30,weekend,32.43
Z03,Z06,10:00,weekend,31.38
Z03,Z06,10:30,weekend,31.22
Z03,Z06,11:00,weekend,33.25
Z03,Z06,11:30,weekend,36.07
Z03,Z06,12:00,weekend,30.31
Z03,Z06,12:30,weekend,31.02
Z03,Z06,13:00,weekend,30.57
Z03,Z06,13:30,weekend,30.24
Z03,Z06,14:00,weekend,31.07
Z03,Z06,14:30,weekend,32.31
Z03,Z06,15:00,weekend,31.06
Z03,Z06,15:30,weekend,30.12
Z03,Z06,16:00,weekend,30.58
Z03,Z06,16:30,weekend,30.21
Z03,Z06,19:00,weekend,30.31
Z03,Z06,21:30,weekend,30.31
Z03,Z07,06:00,weekday,23.04
Z03,Z07,06:30,weekday,21.03
Z03,Z07,07:00,weekday,20.82
Z03,Z07,07:30,weekday,20.84
Z03,Z07,08:00,weekday,19.75
Z03,Z07,08:30,weekday,20.23
Z03,Z07,09:00,weekday,20.79
Z03,Z07,09:30,weekday,20.49
Z03,Z07,10:00,weekday,19.52
Z03,Z07,10:30,weekday,18.8
Z03,Z07,11:00,weekday,20.81
Z03,Z07,11:30,weekday,20.54
Z03,Z07,12:00,weekday,20.47
Z03,Z07,12:30,weekday,20.86
Z03,Z07,13:00,weekday,21.22
Z03,Z07,13:30,weekday,21.68
Z03,Z07,14:00,weekday,22.54
Z03,Z07,14:30,weekday,22.11
Z03,Z07,15:00,weekday,20.72
Z03,Z07,15:30,weekday,19.02
Z03,Z07,16:00,weekday,20.19
Z03,Z07,16:30,weekday,17.78
Z03,Z07,19:00,weekday,18.9
Z03,Z07,21:30,weekday,16.85
Z03,Z07,06:00,weekend,11.94
Z03,Z07,06:30,weekend,11.94
Z03,Z07,07:00,weekend,11.69
Z03,Z07,07:30,weekend,11.65
Z03,Z07,08:00,weekend,11.94
Z03,Z07,08:30,weekend,11.94
Z03,Z07,09:00,weekend,12.59
Z03,Z07,09:30,weekend,12.77
Z03,Z07,10:00,weekend,12.36
Z03,Z07,10:30,weekend,12.29
Z03,Z07,11:00,weekend,13.09
Z03,Z07,11:30,weekend,14.21
Z03,Z07,12:00,weekend,11.94
Z03,Z07,12:30,weekend,12.22
Z03,Z07,13:00,weekend,12.04
Z03,Z07,13:30,weekend,11.91
Z03,Z07,14:00,weekend,12.23
Z03,Z07,14:30,weekend,12.73
Z03,Z07,15:00,weekend,12.23
Z03,Z07,15:30,weekend,11.86
Z03,Z07,16:00,weekend,12.04
Z03,Z07,16:30,weekend,11.9
Z03,Z07,19:00,weekend,11.94
Z03,Z07,21:30,weekend,11.94
Z03,Z08,06:00,weekday,15.37
Z03,Z08,06:30,weekday,14.03
Z03,Z08,07:00,weekday,13.89
Z03,Z08,07:30,weekday,13.9
Z03,Z08,08:00,weekday,13.18
Z03,Z08,08:30,weekday,13.49
Z03,Z08,09:00,weekday,13.87
Z03,Z08,09:30,weekday,13.67
Z03,Z08,10:00,weekday,13.02
Z03,Z08,10:30,weekday,12.54
Z03,Z08,11:00,weekday,13.88
Z03,Z08,11:30,weekday,13.7
Z03,Z08,12:00,weekday,13.65
Z03,Z08,12:30,weekday,13.91
Z03,Z08,13:00,weekday,14.16
Z03,Z08,13:30,weekday,14.46
Z03,Z08,14:00,weekday,15.04
Z03,Z08,14:30,weekday,14.75
Z03,Z08,15:00,weekday,13.82
Z03,Z08,15:30,weekday,12.69
Z03,Z08,16:00,weekday,13.47
Z03,Z08,16:30,weekday,11.86
Z03,Z08,19:00,weekday,12.61
Z03,Z08,21:30,weekday,11.24
Z03,Z08,06:00,weekend,7.96
Z03,Z08,06:30,weekend,7.96
Z03,Z08,07:00,weekend,7.8
Z03,Z08,07:30,weekend,7.77
Z03,Z08,08:00,weekend,7.96
Z03,Z08,08:30,weekend,7.96
Z03,Z08,09:00,weekend,8.4
Z03,Z08,09:30,weekend,8.52
Z03,Z08,10:00,weekend,8.24
Z03,Z08,10:30,weekend,8.2
Z03,Z08,11:00,weekend,8.73
Z03,Z08,11:30,weekend,9.48
Z03,Z08,12:00,weekend,7.96
Z03,Z08,12:30,weekend,8.15
Z03,Z08,13:00,weekend,8.03
Z03,Z08,13:30,weekend,7.94
Z03,Z08,14:00,weekend,8.16
Z03,Z08,14:30,weekend,8.49
Z03,Z08,15:00,weekend,8.16
Z03,Z08,15:30,weekend,7.91
Z03,Z08,16:00,weekend,8.03
Z03,Z08,16:30,weekend,7.94
Z03,Z08,19:00,weekend,7.96
Z03,Z08,21:30,weekend,7.96
Z03,Z09,06:00,weekday,5.41
Z03,Z09,06:30,weekday,4.94
Z03,Z09,07:00,weekday,4.89
Z03,Z09,07:30,weekday,4.89
